$\epsilon=0.12$,$\epsilon=0.17$,$\epsilon=0.22$,$\epsilon=0.27$,$\epsilon=0.32$,$\epsilon=0.37$,$\epsilon=0.42$,$\epsilon=0.47$
1.0,1.0,1.0,0.8199000000000004,0.3335,0.2027999999999999,0.15089999999999995,0.12529999999999994
1.0,1.0,1.0,0.8240000000000003,0.3522,0.20829999999999999,0.1535,0.12409999999999992
1.0,1.0,1.0,0.8181999999999998,0.35879999999999995,0.19819999999999993,0.14939999999999998,0.11799999999999997
1.0,1.0,1.0,0.8158000000000003,0.36099999999999993,0.20119999999999996,0.1565,0.11139999999999997
1.0,1.0,1.0,0.8141999999999999,0.3702,0.191,0.15790000000000007,0.13019999999999998
1.0,1.0,1.0,0.8135999999999999,0.36999999999999994,0.19630000000000006,0.15130000000000002,0.1266
1.0,1.0,1.0,0.8143,0.3594,0.18289999999999992,0.14119999999999996,0.12479999999999991
1.0,1.0,1.0,0.8132999999999997,0.3462000000000001,0.17950000000000002,0.1362,0.11279999999999994
1.0,1.0,1.0,0.8109000000000001,0.3459999999999999,0.20009999999999994,0.13950000000000004,0.10809999999999995
1.0,1.0,1.0,0.8131999999999999,0.3413999999999999,0.19790000000000002,0.14719999999999997,0.11609999999999998
1.0,1.0,1.0,0.8128000000000002,0.3288000000000001,0.1961,0.14339999999999992,0.10609999999999996
1.0,1.0,1.0,0.8186999999999999,0.3274000000000001,0.2019000000000001,0.14909999999999998,0.106
1.0,1.0,1.0,0.8207000000000001,0.31539999999999996,0.18399999999999994,0.13199999999999995,0.1215
1.0,1.0,1.0,0.8209000000000001,0.3175999999999999,0.19959999999999994,0.13279999999999995,0.12719999999999998
1.0,1.0,1.0,0.8170999999999998,0.3095999999999999,0.20089999999999994,0.14409999999999995,0.11810000000000005
1.0,1.0,1.0,0.8222999999999996,0.31669999999999987,0.20460000000000014,0.14209999999999998,0.11819999999999993
1.0,1.0,1.0,0.8216999999999995,0.3152,0.2176,0.14369999999999994,0.1153999999999999
1.0,1.0,1.0,0.8245,0.3222999999999999,0.20819999999999997,0.15149999999999994,0.11629999999999999
1.0,1.0,1.0,0.8257000000000001,0.31979999999999986,0.20770000000000002,0.1466,0.11689999999999996
1.0,1.0,1.0,0.8182,0.32409999999999994,0.19449999999999992,0.1408,0.11379999999999996
1.0,1.0,1.0,0.8168999999999998,0.3257999999999999,0.18919999999999992,0.1531,0.12349999999999994
1.0,1.0,1.0,0.8103999999999999,0.3295,0.19149999999999998,0.1493,0.12639999999999996
1.0,1.0,1.0,0.8099,0.3312999999999999,0.1954,0.1563,0.12040000000000001
1.0,1.0,1.0,0.8092000000000001,0.34439999999999993,0.18789999999999998,0.1493,0.13139999999999985
1.0,1.0,1.0,0.8071999999999998,0.34919999999999995,0.1900999999999999,0.14979999999999993,0.1347999999999999
1.0,1.0,1.0,0.8032999999999998,0.3416999999999999,0.19310000000000002,0.15089999999999998,0.12299999999999998
1.0,1.0,1.0,0.8131000000000002,0.34360000000000007,0.20509999999999995,0.1446999999999999,0.11069999999999998
1.0,1.0,1.0,0.8128,0.3458000000000001,0.20179999999999992,0.15479999999999997,0.11969999999999999
1.0,1.0,1.0,0.8101999999999998,0.3324999999999999,0.2023999999999999,0.15500000000000003,0.12029999999999996
1.0,1.0,1.0,0.8133000000000001,0.3259000000000001,0.18589999999999993,0.15899999999999997,0.12569999999999998
1.0,1.0,1.0,0.8156,0.3227,0.20019999999999993,0.15629999999999997,0.14049999999999996
1.0,1.0,1.0,0.8123999999999999,0.33320000000000005,0.19800000000000004,0.15499999999999997,0.12149999999999997
1.0,1.0,1.0,0.8179999999999998,0.3391000000000001,0.19140000000000007,0.14359999999999998,0.12860000000000002
1.0,1.0,1.0,0.8210999999999999,0.34199999999999997,0.19820000000000002,0.13569999999999996,0.12619999999999995
1.0,1.0,1.0,0.8155,0.35570000000000007,0.1941,0.13649999999999993,0.10539999999999998
1.0,1.0,1.0,0.8230999999999998,0.3486,0.19820000000000002,0.13099999999999995,0.12999999999999998
1.0,1.0,1.0,0.8237000000000002,0.3257,0.20110000000000003,0.13779999999999992,0.12189999999999998
1.0,1.0,1.0,0.8166999999999999,0.32410000000000005,0.19750000000000004,0.1435,0.11309999999999996
1.0,1.0,1.0,0.8086000000000001,0.32730000000000004,0.20750000000000005,0.14369999999999997,0.11570000000000004
1.0,1.0,1.0,0.8135000000000001,0.30739999999999984,0.2119,0.1452000000000001,0.10799999999999996
1.0,1.0,1.0,0.8197999999999994,0.3084999999999999,0.2129999999999999,0.14980000000000007,0.10979999999999998
1.0,1.0,1.0,0.8263999999999999,0.30949999999999994,0.20809999999999995,0.14209999999999998,0.11919999999999994
1.0,1.0,1.0,0.8336000000000005,0.3065000000000001,0.1967,0.15109999999999998,0.11649999999999994
1.0,1.0,1.0,0.8358000000000003,0.32790000000000014,0.193,0.15029999999999988,0.11249999999999993
1.0,1.0,1.0,0.838,0.33849999999999997,0.2041,0.14419999999999994,0.1158
1.0,1.0,1.0,0.8347999999999998,0.34229999999999977,0.21359999999999996,0.15089999999999995,0.1259
1.0,1.0,1.0,0.8374999999999999,0.3371000000000002,0.2015000000000001,0.13149999999999995,0.12369999999999996
1.0,1.0,1.0,0.8368999999999996,0.3275,0.2071999999999999,0.11949999999999995,0.1186
1.0,1.0,1.0,0.8408000000000002,0.32740000000000014,0.19879999999999998,0.12839999999999996,0.12719999999999998
1.0,1.0,1.0,0.8372999999999997,0.3258,0.20950000000000008,0.14499999999999996,0.12619999999999995
1.0,1.0,1.0,0.8382000000000001,0.32059999999999994,0.2275,0.13329999999999992,0.1269
1.0,1.0,1.0,0.8434999999999999,0.3125000000000001,0.2144000000000001,0.13440000000000002,0.11779999999999995
1.0,1.0,1.0,0.8403000000000002,0.30539999999999995,0.21209999999999987,0.13849999999999998,0.11229999999999996
1.0,1.0,1.0,0.8425999999999998,0.2969,0.19800000000000006,0.1479999999999999,0.10639999999999997
1.0,1.0,1.0,0.8428,0.3067,0.19289999999999993,0.14130000000000006,0.12020000000000002
1.0,1.0,1.0,0.8429000000000001,0.3147,0.1747000000000001,0.13039999999999993,0.11440000000000003
1.0,1.0,1.0,0.8447000000000001,0.31039999999999995,0.1891,0.14529999999999998,0.11139999999999993
1.0,1.0,1.0,0.8425,0.3111999999999998,0.19220000000000004,0.16509999999999997,0.10899999999999994
1.0,1.0,1.0,0.8347999999999999,0.31749999999999995,0.1813,0.13919999999999993,0.10750000000000004
1.0,1.0,1.0,0.8392000000000003,0.3165000000000001,0.18620000000000003,0.1445,0.10719999999999998
1.0,1.0,1.0,0.8375,0.32149999999999984,0.17099999999999999,0.1442,0.09879999999999996
1.0,1.0,1.0,0.8357999999999999,0.3147999999999999,0.17929999999999993,0.13779999999999995,0.1007
1.0,1.0,1.0,0.8371999999999998,0.3117,0.18430000000000002,0.14269999999999997,0.1094
1.0,1.0,1.0,0.8350999999999997,0.3142999999999999,0.2071,0.14969999999999997,0.0995
1.0,1.0,1.0,0.8375999999999998,0.3108000000000001,0.18989999999999999,0.1393999999999999,0.10369999999999999
1.0,1.0,1.0,0.8396999999999997,0.3278000000000001,0.19919999999999993,0.14349999999999993,0.1258
1.0,1.0,1.0,0.8390000000000001,0.3289,0.20479999999999998,0.13439999999999994,0.12689999999999993
1.0,1.0,1.0,0.8399000000000001,0.34169999999999995,0.19440000000000004,0.13910000000000003,0.12729999999999994
1.0,1.0,1.0,0.838,0.32370000000000004,0.19249999999999998,0.14389999999999997,0.11919999999999996
1.0,1.0,1.0,0.8408000000000001,0.3149000000000001,0.1785,0.15549999999999994,0.11519999999999998
1.0,1.0,1.0,0.8376999999999998,0.3378,0.17709999999999998,0.15169999999999992,0.12389999999999997
1.0,1.0,1.0,0.8358000000000003,0.3492999999999998,0.18239999999999998,0.14219999999999997,0.10799999999999996
1.0,1.0,1.0,0.8368999999999999,0.35700000000000004,0.19290000000000002,0.1418,0.10309999999999996
1.0,1.0,1.0,0.8353,0.3617999999999999,0.19249999999999998,0.13819999999999996,0.11070000000000002
1.0,1.0,1.0,0.8368000000000001,0.3648,0.19439999999999993,0.12979999999999994,0.11390000000000003
1.0,1.0,1.0,0.8388000000000001,0.3605,0.1973,0.13949999999999999,0.11839999999999998
1.0,1.0,1.0,0.8432,0.3515999999999999,0.2084999999999999,0.13449999999999995,0.11349999999999999
1.0,1.0,1.0,0.841,0.33940000000000003,0.21030000000000001,0.13899999999999998,0.10949999999999992
1.0,1.0,1.0,0.8378,0.3534999999999999,0.20909999999999992,0.14179999999999995,0.1259
1.0,1.0,1.0,0.8401,0.34809999999999985,0.2175000000000001,0.14950000000000002,0.12189999999999998
1.0,1.0,1.0,0.8440000000000001,0.35250000000000015,0.2122,0.13339999999999996,0.12540000000000004
1.0,1.0,1.0,0.8452,0.3424000000000001,0.2115,0.13209999999999997,0.1144
1.0,1.0,1.0,0.8474,0.33960000000000007,0.20129999999999998,0.1409,0.11569999999999998
1.0,1.0,1.0,0.8506999999999999,0.3523999999999999,0.2063000000000001,0.12449999999999994,0.11769999999999996
1.0,1.0,1.0,0.8528999999999999,0.3525999999999997,0.21059999999999998,0.12489999999999997,0.11929999999999998
1.0,1.0,1.0,0.8424999999999998,0.36070000000000013,0.2147,0.13939999999999997,0.11789999999999998
1.0,1.0,1.0,0.8434,0.35729999999999995,0.2024,0.14209999999999995,0.11659999999999997
1.0,1.0,1.0,0.8451,0.35780000000000006,0.19160000000000005,0.14299999999999996,0.12300000000000001
1.0,1.0,1.0,0.8516000000000004,0.3671000000000001,0.18970000000000006,0.12839999999999996,0.12819999999999993
1.0,1.0,1.0,0.8477999999999999,0.3528,0.17679999999999996,0.13520000000000001,0.128
1.0,1.0,1.0,0.8485,0.34509999999999996,0.18489999999999995,0.13399999999999998,0.12129999999999999
1.0,1.0,1.0,0.8502999999999997,0.3413999999999999,0.18660000000000004,0.13519999999999993,0.12200000000000003
1.0,1.0,1.0,0.8494000000000003,0.3437999999999999,0.18269999999999997,0.13140000000000002,0.11559999999999995
1.0,1.0,1.0,0.8508999999999997,0.34489999999999993,0.19979999999999992,0.1318,0.13020000000000004
1.0,1.0,1.0,0.8495999999999999,0.32730000000000004,0.20759999999999998,0.12549999999999994,0.12419999999999995
1.0,1.0,1.0,0.8529000000000003,0.32390000000000013,0.21019999999999991,0.13349999999999992,0.12610000000000002
1.0,1.0,1.0,0.8571000000000001,0.3279999999999999,0.1963,0.13019999999999995,0.12089999999999997
1.0,1.0,1.0,0.8578999999999998,0.3208,0.19959999999999997,0.12760000000000002,0.11169999999999998
