$\epsilon=0.1$,$\epsilon=0.15$,$\epsilon=0.2$,$\epsilon=0.25$,$\epsilon=0.3$,$\epsilon=0.35$,$\epsilon=0.4$
0.9474999999999999,0.9544,0.9690000000000002,0.7931999999999999,0.4636,0.21589999999999995,0.15979999999999994
0.9523000000000001,0.9564000000000001,0.9705000000000001,0.8069000000000002,0.46430000000000005,0.21100000000000008,0.14559999999999995
0.9561,0.9603,0.9742000000000001,0.8190000000000001,0.46520000000000006,0.21969999999999995,0.13849999999999998
0.9597,0.9668000000000002,0.9791000000000001,0.8241999999999997,0.4736999999999999,0.21670000000000006,0.15789999999999998
0.9612999999999999,0.9727,0.9790999999999999,0.8316000000000001,0.4965000000000002,0.21859999999999993,0.17409999999999992
0.9630999999999998,0.9739999999999999,0.9806999999999999,0.8292999999999995,0.4980999999999998,0.23069999999999996,0.16909999999999997
0.9649999999999999,0.9785999999999998,0.9853999999999998,0.8334000000000001,0.48970000000000014,0.22899999999999998,0.16159999999999997
0.9656,0.9806999999999999,0.9878,0.8361000000000003,0.4991,0.23480000000000006,0.1797
0.9683999999999999,0.9830999999999999,0.9849999999999999,0.8439,0.4949,0.21789999999999998,0.16879999999999998
0.9701,0.9852,0.9851000000000002,0.8494000000000002,0.49089999999999984,0.21419999999999997,0.16999999999999996
0.972,0.9865,0.9876000000000001,0.8485,0.4919000000000001,0.20519999999999997,0.16279999999999997
0.9743,0.9856,0.9872,0.8555000000000001,0.4875999999999999,0.20700000000000002,0.16289999999999996
0.9763,0.9871,0.9881999999999997,0.8550999999999995,0.4836000000000001,0.19819999999999996,0.1573
0.9775,0.9883000000000002,0.9880999999999999,0.8522000000000002,0.4783000000000001,0.2095999999999999,0.15310000000000007
0.9789999999999999,0.9897,0.9872999999999998,0.8549,0.4983000000000001,0.2004,0.15860000000000005
0.9829000000000001,0.9908,0.9892,0.8605000000000002,0.4866000000000002,0.2103,0.16599999999999998
0.9845,0.9904,0.9911,0.8573999999999999,0.49729999999999985,0.20439999999999994,0.1704
0.9860000000000001,0.9914000000000001,0.9914000000000001,0.8619000000000001,0.4881999999999999,0.18759999999999993,0.1552999999999999
0.9861999999999999,0.9928999999999999,0.992,0.8624,0.48239999999999994,0.18479999999999994,0.15779999999999997
0.9867,0.9932999999999998,0.9939999999999999,0.8629000000000002,0.48280000000000006,0.17840000000000003,0.1602
0.988,0.9950000000000001,0.9966999999999999,0.8653,0.48869999999999997,0.1991,0.1552999999999999
0.9891,0.9954999999999999,0.9973000000000001,0.8752999999999999,0.4956000000000001,0.20380000000000006,0.1613999999999999
0.9893000000000001,0.9974000000000001,0.9979,0.8821000000000001,0.4954999999999999,0.20440000000000008,0.15790000000000004
0.9904000000000001,0.9980999999999999,0.9979000000000002,0.8813000000000001,0.48729999999999996,0.20750000000000005,0.15669999999999992
0.9924999999999998,0.9987999999999999,0.9983,0.8796000000000004,0.4900999999999999,0.21710000000000002,0.1668
0.9926,0.9989,0.9986999999999999,0.8807,0.49639999999999984,0.2158,0.1683
0.9937999999999999,0.9991,0.9994,0.8753,0.4871000000000001,0.22620000000000007,0.16559999999999994
0.9947,0.9994,0.9991999999999999,0.8749999999999999,0.4827000000000002,0.2275,0.1635
0.995,0.9995,0.9994999999999998,0.8736,0.4806,0.21869999999999995,0.16219999999999987
0.9962000000000001,0.9997,0.9987999999999999,0.8807000000000003,0.4775,0.21949999999999992,0.15299999999999994
0.997,0.9999000000000001,0.9997,0.8846999999999996,0.47309999999999997,0.22399999999999984,0.1637
0.9984999999999999,0.9999000000000001,0.9998,0.8890999999999998,0.4737999999999999,0.21160000000000007,0.14709999999999998
0.9993000000000001,0.9999000000000001,0.9999000000000001,0.8819999999999996,0.46699999999999986,0.21170000000000005,0.1462
0.9997,1.0,1.0,0.8863000000000002,0.4651999999999999,0.23259999999999995,0.15019999999999994
1.0,1.0,1.0,0.8878000000000001,0.46539999999999987,0.23199999999999998,0.14950000000000002
1.0,1.0,1.0,0.8839999999999999,0.4738000000000002,0.22249999999999998,0.13999999999999993
1.0,1.0,1.0,0.8841000000000001,0.46810000000000007,0.2211,0.14229999999999995
1.0,1.0,1.0,0.8955999999999998,0.4658999999999998,0.22820000000000004,0.15199999999999994
1.0,1.0,1.0,0.8995999999999996,0.45320000000000016,0.23270000000000002,0.15580000000000008
1.0,1.0,1.0,0.9019000000000003,0.4526999999999998,0.23039999999999997,0.15
1.0,1.0,1.0,0.9028,0.45050000000000007,0.2118,0.1511
1.0,1.0,1.0,0.9065000000000003,0.45320000000000016,0.2182,0.15309999999999999
1.0,1.0,1.0,0.9104000000000001,0.4633000000000002,0.22519999999999993,0.15109999999999998
1.0,1.0,1.0,0.9153999999999999,0.46869999999999995,0.21979999999999997,0.16319999999999993
1.0,1.0,1.0,0.9190999999999997,0.4708999999999999,0.21859999999999988,0.15869999999999992
1.0,1.0,1.0,0.9230000000000002,0.4807,0.2247000000000001,0.1618
1.0,1.0,1.0,0.9250999999999998,0.4789,0.23429999999999981,0.16569999999999993
1.0,1.0,1.0,0.9201999999999999,0.4857,0.2582999999999999,0.17519999999999997
1.0,1.0,1.0,0.9245999999999998,0.49000000000000005,0.2562,0.1693999999999999
1.0,1.0,1.0,0.9233999999999999,0.4793000000000001,0.25789999999999996,0.18270000000000003
1.0,1.0,1.0,0.9231,0.48100000000000015,0.25329999999999997,0.1757
1.0,1.0,1.0,0.9260000000000003,0.4797000000000001,0.26789999999999997,0.17120000000000005
1.0,1.0,1.0,0.9287000000000001,0.4768000000000001,0.2657,0.15899999999999992
1.0,1.0,1.0,0.9320000000000002,0.4615000000000001,0.2548,0.15619999999999995
1.0,1.0,1.0,0.9380000000000002,0.4448000000000003,0.23490000000000005,0.1654
1.0,1.0,1.0,0.9408999999999998,0.45379999999999987,0.22279999999999997,0.16670000000000004
1.0,1.0,1.0,0.9423,0.44989999999999997,0.21300000000000008,0.16889999999999994
1.0,1.0,1.0,0.9408999999999998,0.4605999999999998,0.23670000000000002,0.15550000000000003
1.0,1.0,1.0,0.9386,0.45930000000000004,0.2495,0.1666
1.0,1.0,1.0,0.9379999999999998,0.46109999999999984,0.24700000000000005,0.1521
1.0,1.0,1.0,0.9418000000000002,0.4506,0.25999999999999995,0.1461
1.0,1.0,1.0,0.9439,0.44919999999999993,0.2545,0.1483
1.0,1.0,1.0,0.9399000000000001,0.4347,0.24260000000000012,0.1560000000000001
1.0,1.0,1.0,0.9379000000000002,0.43759999999999993,0.22849999999999995,0.1556
1.0,1.0,1.0,0.9401999999999998,0.42440000000000005,0.23520000000000008,0.15050000000000002
1.0,1.0,1.0,0.9418999999999998,0.4227000000000001,0.23089999999999988,0.15719999999999998
1.0,1.0,1.0,0.9430999999999997,0.42430000000000007,0.23179999999999987,0.14899999999999997
1.0,1.0,1.0,0.9456999999999998,0.4486000000000002,0.23920000000000005,0.15449999999999994
1.0,1.0,1.0,0.9467000000000005,0.4451,0.2316000000000001,0.15099999999999997
1.0,1.0,1.0,0.9464,0.43309999999999993,0.21960000000000005,0.15310000000000007
1.0,1.0,1.0,0.9424000000000001,0.43770000000000003,0.2175,0.1464
1.0,1.0,1.0,0.9468,0.4434999999999999,0.23439999999999994,0.15059999999999993
1.0,1.0,1.0,0.9478999999999996,0.4495000000000001,0.23540000000000003,0.1417
1.0,1.0,1.0,0.9467000000000002,0.4451000000000002,0.23230000000000003,0.15639999999999998
1.0,1.0,1.0,0.9461000000000003,0.4454000000000001,0.24900000000000005,0.16320000000000004
1.0,1.0,1.0,0.9483999999999999,0.44580000000000003,0.24580000000000002,0.1531
1.0,1.0,1.0,0.9476000000000002,0.4438,0.24860000000000007,0.14879999999999996
1.0,1.0,1.0,0.9429000000000001,0.4484999999999999,0.25639999999999996,0.15279999999999996
1.0,1.0,1.0,0.9432000000000003,0.4438000000000001,0.25009999999999993,0.14759999999999995
1.0,1.0,1.0,0.9478,0.4338000000000001,0.25299999999999995,0.13289999999999996
1.0,1.0,1.0,0.9494999999999999,0.41679999999999995,0.24799999999999997,0.1317
1.0,1.0,1.0,0.9508,0.42600000000000016,0.25290000000000024,0.13199999999999998
1.0,1.0,1.0,0.9454999999999998,0.42339999999999994,0.25500000000000006,0.14100000000000004
1.0,1.0,1.0,0.9475999999999998,0.43069999999999986,0.24750000000000008,0.14449999999999993
1.0,1.0,1.0,0.9510999999999998,0.45649999999999985,0.23259999999999997,0.1564
1.0,1.0,1.0,0.9546000000000001,0.4597000000000002,0.22940000000000005,0.17219999999999996
1.0,1.0,1.0,0.9517000000000002,0.45740000000000003,0.22080000000000005,0.15639999999999998
1.0,1.0,1.0,0.9577,0.46210000000000007,0.22379999999999994,0.1555
1.0,1.0,1.0,0.9597000000000002,0.45900000000000013,0.21430000000000007,0.1581
1.0,1.0,1.0,0.9622999999999997,0.44959999999999994,0.20869999999999997,0.14229999999999998
1.0,1.0,1.0,0.9640000000000001,0.4478000000000001,0.18800000000000006,0.1506
1.0,1.0,1.0,0.9630999999999998,0.447,0.19140000000000001,0.15619999999999995
1.0,1.0,1.0,0.9636,0.44530000000000003,0.19099999999999992,0.16659999999999994
1.0,1.0,1.0,0.9642000000000001,0.44459999999999994,0.2061,0.16740000000000002
1.0,1.0,1.0,0.9656000000000001,0.44719999999999993,0.20409999999999998,0.16419999999999996
1.0,1.0,1.0,0.9646000000000002,0.45960000000000023,0.19959999999999997,0.1593
1.0,1.0,1.0,0.9688000000000001,0.45830000000000015,0.20159999999999992,0.15849999999999995
1.0,1.0,1.0,0.9696000000000001,0.4539999999999999,0.21219999999999994,0.15859999999999994
1.0,1.0,1.0,0.9720000000000002,0.4587,0.21210000000000004,0.15400000000000003
1.0,1.0,1.0,0.9723,0.4602999999999997,0.2043000000000001,0.1551
1.0,1.0,1.0,0.9734999999999999,0.4612000000000001,0.20139999999999997,0.1536
1.0,1.0,1.0,0.9706000000000001,0.4560999999999998,0.20259999999999997,0.1522999999999999
1.0,1.0,1.0,0.9717,0.45719999999999994,0.19909999999999994,0.15630000000000005
1.0,1.0,1.0,0.9732999999999999,0.45750000000000013,0.19,0.1594
1.0,1.0,1.0,0.9716000000000001,0.45429999999999987,0.20450000000000002,0.16879999999999998
1.0,1.0,1.0,0.9725999999999999,0.4654000000000002,0.19859999999999992,0.15939999999999993
1.0,1.0,1.0,0.9724,0.4739,0.21450000000000005,0.1364
1.0,1.0,1.0,0.9728,0.4536,0.21849999999999997,0.13889999999999994
1.0,1.0,1.0,0.9707999999999997,0.44559999999999994,0.21449999999999989,0.15769999999999998
1.0,1.0,1.0,0.9707000000000001,0.4467000000000003,0.21190000000000006,0.15669999999999995
1.0,1.0,1.0,0.9671999999999997,0.4445000000000001,0.20650000000000004,0.1492
1.0,1.0,1.0,0.9664,0.44130000000000036,0.21280000000000007,0.1523
1.0,1.0,1.0,0.9671000000000001,0.45660000000000023,0.21279999999999993,0.14379999999999998
1.0,1.0,1.0,0.9645999999999999,0.4593,0.21849999999999994,0.14180000000000004
1.0,1.0,1.0,0.964,0.46380000000000005,0.22090000000000007,0.1595
1.0,1.0,1.0,0.9641999999999998,0.4692999999999997,0.23259999999999995,0.15279999999999996
1.0,1.0,1.0,0.9671999999999998,0.47669999999999996,0.23669999999999994,0.14409999999999998
1.0,1.0,1.0,0.9686999999999999,0.4875999999999999,0.24240000000000003,0.15639999999999993
1.0,1.0,1.0,0.9667,0.49979999999999997,0.23750000000000016,0.1606
1.0,1.0,1.0,0.9673,0.5146999999999999,0.2233999999999999,0.16429999999999997
1.0,1.0,1.0,0.9691,0.5149999999999999,0.21779999999999997,0.15159999999999993
1.0,1.0,1.0,0.9716000000000001,0.5271999999999997,0.21899999999999997,0.15989999999999996
1.0,1.0,1.0,0.9714999999999998,0.5252000000000001,0.22369999999999998,0.16079999999999997
1.0,1.0,1.0,0.9718000000000001,0.5341999999999999,0.20869999999999994,0.1819
1.0,1.0,1.0,0.9719000000000002,0.5426,0.2125999999999999,0.1672
1.0,1.0,1.0,0.9714999999999999,0.5342000000000001,0.2158,0.16430000000000006
1.0,1.0,1.0,0.9762000000000001,0.5198999999999998,0.22099999999999997,0.17319999999999997
1.0,1.0,1.0,0.9745,0.5246,0.22780000000000006,0.17259999999999992
1.0,1.0,1.0,0.9732999999999998,0.5200000000000002,0.23490000000000005,0.1665999999999999
1.0,1.0,1.0,0.9736000000000002,0.5319000000000002,0.24110000000000004,0.1632
1.0,1.0,1.0,0.9730000000000003,0.5286000000000004,0.23740000000000008,0.1624
1.0,1.0,1.0,0.9747000000000001,0.5299,0.24129999999999996,0.16939999999999994
1.0,1.0,1.0,0.9747,0.5346000000000001,0.23540000000000003,0.15469999999999998
1.0,1.0,1.0,0.9758999999999999,0.5394999999999999,0.23259999999999992,0.1521
1.0,1.0,1.0,0.9759000000000003,0.5393000000000002,0.2302,0.15059999999999993
1.0,1.0,1.0,0.9776999999999998,0.5407000000000001,0.22319999999999987,0.15899999999999997
1.0,1.0,1.0,0.9778999999999999,0.5373,0.21390000000000003,0.16040000000000001
1.0,1.0,1.0,0.9775999999999999,0.5289,0.22340000000000004,0.1684
1.0,1.0,1.0,0.9804000000000002,0.5207999999999999,0.21569999999999998,0.16599999999999995
1.0,1.0,1.0,0.9812999999999998,0.5127000000000002,0.21659999999999996,0.16389999999999996
1.0,1.0,1.0,0.981,0.528,0.2161,0.15459999999999996
1.0,1.0,1.0,0.9856,0.5312,0.22260000000000002,0.1447
1.0,1.0,1.0,0.9849999999999999,0.5186999999999999,0.2145999999999999,0.1434
1.0,1.0,1.0,0.9832,0.5126999999999999,0.2186999999999999,0.15729999999999997
1.0,1.0,1.0,0.9845,0.5099999999999999,0.21819999999999992,0.15860000000000002
1.0,1.0,1.0,0.9837,0.5147000000000002,0.21359999999999998,0.144
1.0,1.0,1.0,0.9813,0.5107999999999999,0.2236,0.1650999999999999
1.0,1.0,1.0,0.9834,0.5175,0.22719999999999996,0.14870000000000003
1.0,1.0,1.0,0.9863000000000001,0.5243999999999999,0.24750000000000003,0.153
1.0,1.0,1.0,0.9865999999999998,0.5303999999999999,0.24950000000000003,0.165
1.0,1.0,1.0,0.9853000000000001,0.5289,0.25189999999999996,0.1667
1.0,1.0,1.0,0.9854,0.5369000000000002,0.2579000000000001,0.16049999999999995
1.0,1.0,1.0,0.9835,0.5351999999999998,0.26620000000000016,0.16899999999999996
1.0,1.0,1.0,0.9843999999999998,0.5326000000000001,0.27810000000000007,0.1520999999999999
1.0,1.0,1.0,0.9823000000000001,0.5279,0.26420000000000005,0.16459999999999997
1.0,1.0,1.0,0.9823999999999999,0.5136999999999999,0.2445999999999999,0.15199999999999997
1.0,1.0,1.0,0.9834999999999999,0.5105000000000001,0.2503,0.16199999999999995
1.0,1.0,1.0,0.9797000000000001,0.5130000000000002,0.24089999999999992,0.15569999999999998
1.0,1.0,1.0,0.982,0.5124000000000002,0.24249999999999997,0.16249999999999998
1.0,1.0,1.0,0.9818000000000001,0.5186,0.26179999999999987,0.161
1.0,1.0,1.0,0.9857,0.5073999999999999,0.27370000000000005,0.15689999999999993
1.0,1.0,1.0,0.9856,0.5153,0.2702,0.16430000000000003
1.0,1.0,1.0,0.9869999999999999,0.5244,0.2715000000000001,0.18239999999999998
1.0,1.0,1.0,0.9864,0.5296,0.26799999999999985,0.1747
1.0,1.0,1.0,0.9850999999999999,0.5349999999999998,0.26609999999999995,0.1655000000000001
1.0,1.0,1.0,0.9843,0.5376,0.23470000000000002,0.147
1.0,1.0,1.0,0.9880999999999998,0.5258,0.23519999999999994,0.15449999999999997
1.0,1.0,1.0,0.9883,0.5208999999999999,0.2364,0.1643
1.0,1.0,1.0,0.9904000000000001,0.5114,0.23620000000000005,0.1513
1.0,1.0,1.0,0.9892000000000002,0.5043999999999997,0.23990000000000003,0.1519
1.0,1.0,1.0,0.9895000000000002,0.5006,0.22650000000000003,0.15329999999999994
1.0,1.0,1.0,0.9900999999999999,0.4983000000000001,0.22879999999999995,0.15169999999999995
1.0,1.0,1.0,0.9904999999999999,0.4903000000000002,0.22709999999999997,0.15720000000000003
1.0,1.0,1.0,0.9919,0.4924000000000001,0.23120000000000013,0.1654
1.0,1.0,1.0,0.9923999999999998,0.4973,0.2347,0.14929999999999993
1.0,1.0,1.0,0.9930999999999999,0.5034000000000001,0.24100000000000002,0.13729999999999998
1.0,1.0,1.0,0.9919,0.5068999999999998,0.23519999999999994,0.14400000000000002
1.0,1.0,1.0,0.9924,0.5255999999999998,0.236,0.1278
1.0,1.0,1.0,0.9917999999999999,0.5163000000000002,0.2374999999999999,0.12729999999999994
1.0,1.0,1.0,0.9913000000000001,0.5069000000000002,0.22990000000000005,0.1368
1.0,1.0,1.0,0.9910999999999999,0.49389999999999984,0.22189999999999988,0.14619999999999997
1.0,1.0,1.0,0.9912000000000001,0.4868000000000001,0.2192,0.14459999999999998
1.0,1.0,1.0,0.9928,0.4882,0.2179000000000001,0.14959999999999998
1.0,1.0,1.0,0.993,0.5146000000000002,0.22039999999999993,0.14279999999999998
1.0,1.0,1.0,0.9940000000000001,0.5142,0.21909999999999993,0.1474
1.0,1.0,1.0,0.9931,0.5268999999999999,0.20600000000000002,0.1465
1.0,1.0,1.0,0.9917999999999999,0.5161000000000001,0.22310000000000002,0.1493
1.0,1.0,1.0,0.9926,0.5176,0.24230000000000007,0.1408
1.0,1.0,1.0,0.9918,0.5325000000000001,0.23379999999999992,0.14059999999999995
1.0,1.0,1.0,0.9908,0.5308999999999999,0.2298,0.1484
1.0,1.0,1.0,0.9911,0.5287,0.23299999999999998,0.15389999999999995
1.0,1.0,1.0,0.9926000000000001,0.5288,0.2251999999999999,0.1609
1.0,1.0,1.0,0.9915,0.5273,0.21899999999999997,0.15779999999999994
1.0,1.0,1.0,0.9924,0.5330999999999999,0.22329999999999992,0.15129999999999993
1.0,1.0,1.0,0.9932,0.5295,0.23140000000000005,0.1609
1.0,1.0,1.0,0.9931000000000002,0.5239,0.2273,0.16409999999999997
1.0,1.0,1.0,0.9932000000000001,0.5199999999999997,0.2310000000000001,0.16159999999999997
1.0,1.0,1.0,0.9941999999999999,0.5232000000000001,0.22300000000000011,0.15449999999999994
1.0,1.0,1.0,0.9930000000000001,0.5205000000000001,0.23140000000000005,0.16469999999999993
1.0,1.0,1.0,0.992,0.5262999999999999,0.2293,0.15499999999999997
1.0,1.0,1.0,0.9936000000000001,0.5187,0.22729999999999997,0.1551
1.0,1.0,1.0,0.9934999999999999,0.5198,0.22640000000000002,0.14429999999999996
1.0,1.0,1.0,0.9950999999999999,0.5329999999999998,0.2224000000000001,0.14499999999999996
1.0,1.0,1.0,0.9954999999999999,0.5182999999999999,0.21619999999999998,0.15949999999999995
1.0,1.0,1.0,0.9951000000000001,0.5192999999999999,0.21099999999999997,0.15299999999999986
1.0,1.0,1.0,0.9952000000000001,0.5240999999999998,0.20739999999999992,0.1401
1.0,1.0,1.0,0.997,0.5366000000000001,0.22080000000000002,0.14
1.0,1.0,1.0,0.9968,0.5165999999999997,0.21750000000000014,0.13549999999999995
1.0,1.0,1.0,0.9958999999999999,0.5197,0.21459999999999987,0.11699999999999988
1.0,1.0,1.0,0.9945999999999999,0.5165000000000001,0.20739999999999997,0.1301
1.0,1.0,1.0,0.9947,0.5258000000000002,0.20120000000000002,0.1435
1.0,1.0,1.0,0.9954,0.5264,0.2003999999999999,0.15140000000000003
1.0,1.0,1.0,0.995,0.5246999999999998,0.19999999999999996,0.14670000000000002
1.0,1.0,1.0,0.9944,0.5262000000000001,0.205,0.15399999999999994
1.0,1.0,1.0,0.9939,0.5133000000000002,0.21059999999999998,0.16289999999999996
1.0,1.0,1.0,0.9947999999999999,0.5006999999999999,0.21410000000000004,0.17320000000000005
1.0,1.0,1.0,0.9942,0.49039999999999984,0.20720000000000002,0.162
1.0,1.0,1.0,0.9957,0.4848000000000001,0.21609999999999988,0.16969999999999996
1.0,1.0,1.0,0.9950999999999999,0.4906999999999999,0.22439999999999993,0.18089999999999995
1.0,1.0,1.0,0.996,0.49449999999999994,0.22630000000000003,0.17810000000000004
1.0,1.0,1.0,0.9962000000000001,0.48700000000000004,0.2288,0.15999999999999998
1.0,1.0,1.0,0.9961,0.4825999999999999,0.21739999999999987,0.1571
1.0,1.0,1.0,0.9961,0.4906999999999997,0.23219999999999996,0.14409999999999998
1.0,1.0,1.0,0.9962000000000001,0.48629999999999995,0.23560000000000003,0.14289999999999997
1.0,1.0,1.0,0.9962000000000001,0.49039999999999995,0.23139999999999986,0.14039999999999997
1.0,1.0,1.0,0.9968,0.49800000000000016,0.21469999999999995,0.14789999999999998
1.0,1.0,1.0,0.9969,0.49209999999999987,0.2149,0.14639999999999992
1.0,1.0,1.0,0.9975999999999999,0.49,0.21529999999999994,0.15639999999999998
1.0,1.0,1.0,0.9972,0.4904,0.21889999999999998,0.16230000000000008
1.0,1.0,1.0,0.9968,0.4886999999999999,0.21679999999999996,0.15479999999999994
1.0,1.0,1.0,0.9958,0.47990000000000016,0.22209999999999996,0.1576
1.0,1.0,1.0,0.9947999999999999,0.47050000000000003,0.21329999999999993,0.14479999999999996
1.0,1.0,1.0,0.9947999999999999,0.4670000000000001,0.22450000000000006,0.1559
1.0,1.0,1.0,0.9947999999999999,0.46310000000000007,0.2213,0.15899999999999995
1.0,1.0,1.0,0.9953,0.4854,0.22949999999999998,0.16649999999999995
1.0,1.0,1.0,0.995,0.4793999999999999,0.2226,0.15180000000000005
1.0,1.0,1.0,0.9949000000000001,0.4859999999999998,0.24059999999999993,0.15170000000000003
1.0,1.0,1.0,0.9956999999999999,0.4855,0.23850000000000005,0.15299999999999997
1.0,1.0,1.0,0.9954999999999999,0.4755000000000004,0.2367,0.15679999999999994
1.0,1.0,1.0,0.9961,0.47530000000000006,0.2376999999999999,0.16029999999999994
1.0,1.0,1.0,0.9956999999999999,0.4760999999999999,0.24609999999999996,0.1538
1.0,1.0,1.0,0.9959,0.47100000000000025,0.24170000000000003,0.1511
1.0,1.0,1.0,0.9947999999999999,0.47340000000000004,0.24919999999999995,0.15369999999999995
1.0,1.0,1.0,0.9947,0.4831999999999999,0.2438999999999999,0.1536
1.0,1.0,1.0,0.9950999999999999,0.4898999999999998,0.25459999999999994,0.16649999999999995
1.0,1.0,1.0,0.9952,0.4871000000000001,0.2594999999999999,0.16459999999999994
1.0,1.0,1.0,0.9954999999999999,0.4830000000000001,0.2567,0.17079999999999995
1.0,1.0,1.0,0.9936,0.4736000000000001,0.24929999999999994,0.16909999999999997
1.0,1.0,1.0,0.9942,0.48070000000000007,0.24559999999999998,0.16810000000000003
